Timestamp,Price (RMB/MWh),TotalDemand (MW),LoadForecast (MW),Temperature (°C),Humidity (%),WindSpeed (m/s),SolarIrradiance (W/m²),HydroGeneration (MW),WindGeneration (MW),SolarGeneration (MW),CoalGeneration (MW),GasGeneration (MW),PreviousPrice_lag1,PreviousPrice_lag2,RollingMean_3h,RollingStd_3h,DayOfWeek,HourOfDay,HolidayFlag,RenewableShare (%)
26/1/24 07:00,73.49,4315.0,4204.721697145046,14.0,53.5,4.5,0.0,288.0,255.0,0.0,1292.0,865.0,74.25,79.37,75.7,3.2,6,7,False,12.58
26/1/24 08:00,72.6,4178.0,4222.853309844357,11.7,54.4,6.1,0.0,294.0,190.0,0.0,1355.0,820.0,73.49,74.25,73.45,0.83,6,8,False,11.58
26/1/24 09:00,79.34,4113.0,4176.743752063936,12.7,46.7,5.0,0.0,300.0,216.0,0.0,1265.0,836.0,72.6,73.49,75.14,3.66,6,9,False,12.55
26/1/24 10:00,77.84,4102.0,4134.576099566975,13.3,51.2,5.8,0.0,306.0,221.0,0.0,1288.0,879.0,79.34,72.6,76.59,3.54,6,10,False,12.85
26/1/24 11:00,76.61,3968.0,3911.115716478759,13.4,40.7,7.1,0.0,228.0,236.0,0.0,1355.0,937.0,77.84,79.34,77.93,1.37,6,11,False,11.69
26/1/24 12:00,77.47,4205.0,4194.925423302624,13.3,58.0,6.2,0.0,286.0,230.0,0.0,1368.0,874.0,76.61,77.84,77.31,0.63,6,12,False,12.27
26/1/24 13:00,74.85,4102.0,4101.673934238527,13.9,48.2,5.1,0.0,294.0,224.0,0.0,1265.0,832.0,77.47,76.61,76.31,1.34,6,13,False,12.63
26/1/24 14:00,82.18,4084.0,4113.939719478096,14.3,51.0,4.4,0.0,332.0,226.0,0.0,1308.0,848.0,74.85,77.47,78.17,3.71,6,14,False,13.66
26/1/24 15:00,77.75,4414.0,4447.417024435904,14.5,49.1,1.9,0.0,281.0,212.0,0.0,1314.0,860.0,82.18,74.85,78.26,3.69,6,15,False,11.17
26/1/24 16:00,77.9,4117.0,4080.2913100610754,12.8,56.3,4.8,0.0,306.0,204.0,0.0,1318.0,849.0,77.75,82.18,79.28,2.52,6,16,False,12.39
26/1/24 17:00,79.33,4005.0,4009.099777820678,13.6,36.3,4.6,33.0,333.0,237.0,0.0,1286.0,887.0,77.9,77.75,78.33,0.87,6,17,True,14.23
26/1/24 18:00,79.03,4030.0,4052.864020230762,15.2,50.4,5.5,0.0,277.0,236.0,1.0,1364.0,866.0,79.33,77.9,78.75,0.75,6,18,False,12.75
26/1/24 19:00,78.72,4180.0,4252.791116107338,15.0,49.9,4.8,0.0,311.0,249.0,0.0,1205.0,887.0,79.03,79.33,79.03,0.31,6,19,False,13.4
26/1/24 20:00,76.89,4069.0,4104.225326991236,12.9,48.1,4.6,0.0,287.0,214.0,0.0,1279.0,850.0,78.72,79.03,78.21,1.16,6,20,False,12.31
26/1/24 21:00,79.61,3906.0,3945.452834368776,14.7,59.0,2.9,0.0,293.0,236.0,0.0,1322.0,900.0,76.89,78.72,78.41,1.39,6,21,False,13.54
26/1/24 22:00,82.63,4135.0,4139.191331396468,12.5,45.8,3.9,0.0,288.0,221.0,0.0,1323.0,855.0,79.61,76.89,79.71,2.87,6,22,False,12.31
26/1/24 23:00,81.75,3968.0,4038.522957260175,14.6,54.1,5.6,0.0,289.0,243.0,8.0,1368.0,831.0,82.63,79.61,81.33,1.55,6,23,False,13.61
27/1/24 00:00,82.45,4215.0,4235.488139797975,16.5,52.0,7.1,0.0,358.0,240.0,0.0,1360.0,925.0,81.75,82.63,82.28,0.46,0,0,False,14.19
27/1/24 01:00,78.44,4128.0,4084.9456044913213,13.8,56.4,4.9,0.0,321.0,228.0,0.0,1286.0,805.0,82.45,81.75,80.88,2.14,0,1,True,13.3
27/1/24 02:00,77.68,3968.0,4038.1684985062593,14.0,46.7,5.4,5.0,327.0,219.0,0.0,1365.0,838.0,78.44,82.45,79.52,2.56,0,2,False,13.76
27/1/24 03:00,79.61,4133.0,4167.895163626951,15.7,46.4,6.1,67.0,315.0,238.0,47.0,1264.0,841.0,77.68,78.44,78.58,0.97,0,3,False,14.52
27/1/24 04:00,80.17,4004.0,3981.847798943576,13.5,55.5,4.0,0.0,273.0,234.0,0.0,1347.0,935.0,79.61,77.68,79.15,1.31,0,4,False,12.66
27/1/24 05:00,82.45,4075.0,4051.0253516300377,14.5,52.1,5.4,32.0,313.0,213.0,43.0,1391.0,914.0,80.17,79.61,80.74,1.5,0,5,False,13.96
27/1/24 06:00,77.08,4031.0,4045.828777257038,15.8,42.2,4.1,0.0,327.0,204.0,45.0,1361.0,905.0,82.45,80.17,79.9,2.7,0,6,False,14.29
27/1/24 07:00,83.72,3891.0,3914.1592397633794,14.7,47.1,6.0,49.0,289.0,219.0,5.0,1305.0,850.0,77.08,82.45,81.08,3.52,0,7,True,13.18
27/1/24 08:00,80.55,3903.0,3912.86461328156,15.2,51.7,5.2,15.0,325.0,246.0,3.0,1283.0,933.0,83.72,77.08,80.45,3.32,0,8,False,14.71
27/1/24 09:00,80.21,4063.0,4078.565433672144,16.3,53.9,5.4,4.0,320.0,240.0,0.0,1223.0,871.0,80.55,83.72,81.49,1.94,0,9,False,13.78
27/1/24 10:00,79.24,3919.0,4003.997868728819,16.1,46.3,4.1,12.0,344.0,206.0,11.0,1315.0,889.0,80.21,80.55,80.0,0.68,0,10,False,14.31
27/1/24 11:00,78.15,3905.0,3958.5771576117445,16.0,35.1,5.8,39.0,299.0,205.0,0.0,1244.0,865.0,79.24,80.21,79.2,1.03,0,11,False,12.91
27/1/24 12:00,83.3,3842.0,3851.5317795632513,15.5,52.2,7.5,86.0,285.0,242.0,15.0,1260.0,858.0,78.15,79.24,80.23,2.71,0,12,False,14.11
27/1/24 13:00,82.0,3973.0,4020.0655290383743,16.3,43.4,3.8,9.0,300.0,205.0,49.0,1240.0,852.0,83.3,78.15,81.15,2.68,0,13,False,13.94
27/1/24 14:00,79.47,4129.0,4077.3738048236232,15.9,39.4,4.6,63.0,336.0,230.0,8.0,1276.0,853.0,82.0,83.3,81.59,1.95,0,14,False,13.9
27/1/24 15:00,79.65,3809.0,3828.8963524973406,16.6,35.3,5.3,88.0,272.0,213.0,18.0,1298.0,878.0,79.47,82.0,80.37,1.41,0,15,True,13.21
27/1/24 16:00,81.77,3911.0,4001.4653174866553,15.7,53.5,5.9,43.0,267.0,246.0,0.0,1313.0,871.0,79.65,79.47,80.3,1.28,0,16,False,13.12
27/1/24 17:00,85.97,4042.0,4031.0977052303815,16.1,50.0,4.3,196.0,311.0,210.0,34.0,1269.0,859.0,81.77,79.65,82.46,3.22,0,17,False,13.73
27/1/24 18:00,82.31,3885.0,3842.6183035690456,15.4,48.2,1.6,72.0,300.0,239.0,34.0,1352.0,905.0,85.97,81.77,83.35,2.28,0,18,False,14.75
27/1/24 19:00,80.01,3931.0,3898.395555570347,16.5,56.2,6.6,89.0,310.0,224.0,32.0,1288.0,770.0,82.31,85.97,82.76,3.01,0,19,False,14.4
27/1/24 20:00,82.72,3773.0,3718.5183481328804,15.8,52.4,5.9,81.0,329.0,225.0,28.0,1259.0,874.0,80.01,82.31,81.68,1.46,0,20,False,15.43
27/1/24 21:00,82.85,3914.0,3874.761904593615,15.6,57.2,2.9,228.0,299.0,192.0,29.0,1310.0,881.0,82.72,80.01,81.86,1.6,0,21,False,13.29
27/1/24 22:00,78.19,3846.0,3827.4745950704987,17.1,42.1,4.3,173.0,273.0,188.0,46.0,1397.0,893.0,82.85,82.72,81.25,2.65,0,22,False,13.18
27/1/24 23:00,83.66,3956.0,3885.721649041068,17.1,48.9,6.9,107.0,352.0,218.0,38.0,1315.0,857.0,78.19,82.85,81.57,2.95,0,23,False,15.37
28/1/24 00:00,83.49,3969.0,3969.7809166974803,17.8,40.9,6.7,217.0,291.0,225.0,47.0,1280.0,865.0,83.66,78.19,81.78,3.11,1,0,False,14.18
28/1/24 01:00,85.53,4102.0,4147.113858689332,16.7,47.8,6.1,179.0,290.0,204.0,47.0,1221.0,888.0,83.49,83.66,84.23,1.13,1,1,False,13.19
28/1/24 02:00,88.02,3894.0,3848.612190992654,17.6,47.6,4.8,190.0,334.0,205.0,67.0,1287.0,903.0,85.53,83.49,85.68,2.27,1,2,False,15.56
28/1/24 03:00,86.75,3861.0,3936.9641961820885,17.9,52.0,5.1,168.0,305.0,229.0,60.0,1309.0,849.0,88.02,85.53,86.77,1.25,1,3,False,15.38
28/1/24 04:00,84.14,3841.0,3866.53960442638,17.9,49.0,4.8,155.0,311.0,229.0,52.0,1278.0,866.0,86.75,88.02,86.3,1.98,1,4,False,15.41
28/1/24 05:00,82.64,3779.0,3830.529029281203,16.7,51.9,6.4,217.0,323.0,219.0,80.0,1214.0,908.0,84.14,86.75,84.51,2.08,1,5,True,16.46
28/1/24 06:00,90.17,3841.0,3808.1082723073932,17.8,52.2,3.9,181.0,335.0,232.0,60.0,1254.0,794.0,82.64,84.14,85.65,3.99,1,6,False,16.32
28/1/24 07:00,85.32,3771.0,3813.7262613533308,18.1,59.4,4.0,307.0,307.0,203.0,80.0,1369.0,837.0,90.17,82.64,86.04,3.82,1,7,False,15.65
28/1/24 08:00,85.4,3811.0,3756.403304980234,17.8,47.0,6.2,160.0,345.0,215.0,68.0,1368.0,902.0,85.32,90.17,86.96,2.78,1,8,False,16.48
28/1/24 09:00,85.49,3919.0,3963.5123750418256,15.8,43.8,4.9,308.0,272.0,245.0,21.0,1251.0,890.0,85.4,85.32,85.4,0.09,1,9,False,13.73
28/1/24 10:00,86.1,3680.0,3688.5919669896766,18.1,49.7,6.7,233.0,330.0,221.0,86.0,1329.0,873.0,85.49,85.4,85.66,0.38,1,10,False,17.31
28/1/24 11:00,85.58,3887.0,3914.6625609992393,20.3,44.4,4.2,262.0,299.0,222.0,64.0,1236.0,844.0,86.1,85.49,85.72,0.33,1,11,False,15.05
28/1/24 12:00,84.88,3899.0,3840.220269718757,17.8,55.8,4.9,296.0,343.0,255.0,63.0,1365.0,830.0,85.58,86.1,85.52,0.61,1,12,False,16.95
28/1/24 13:00,85.09,3748.0,3703.2465078861696,17.5,46.9,3.9,230.0,319.0,199.0,71.0,1307.0,839.0,84.88,85.58,85.18,0.36,1,13,False,15.72
28/1/24 14:00,86.28,3541.0,3570.8614109126693,18.7,45.5,5.0,313.0,303.0,232.0,60.0,1342.0,903.0,85.09,84.88,85.42,0.76,1,14,False,16.8
28/1/24 15:00,85.41,3686.0,3638.58259978879,18.8,45.9,3.2,142.0,331.0,245.0,74.0,1208.0,837.0,86.28,85.09,85.59,0.62,1,15,False,17.63
28/1/24 16:00,85.22,3870.0,3893.160314604956,19.7,51.8,4.4,248.0,336.0,215.0,59.0,1327.0,859.0,85.41,86.28,85.64,0.57,1,16,False,15.76
28/1/24 17:00,87.01,3732.0,3663.6431096769875,17.4,47.4,3.3,246.0,331.0,233.0,98.0,1293.0,833.0,85.22,85.41,85.88,0.98,1,17,False,17.74
28/1/24 18:00,86.43,3628.0,3670.4087106333336,19.5,44.9,5.8,237.0,298.0,205.0,73.0,1335.0,881.0,87.01,85.22,86.22,0.91,1,18,False,15.88
28/1/24 19:00,90.09,3671.0,3609.3738342615748,19.4,56.4,5.9,296.0,309.0,210.0,69.0,1338.0,839.0,86.43,87.01,87.84,1.97,1,19,False,16.02
28/1/24 20:00,81.92,3800.0,3827.6149968839763,18.8,43.7,2.9,333.0,320.0,226.0,60.0,1295.0,852.0,90.09,86.43,86.15,4.09,1,20,False,15.95
28/1/24 21:00,89.54,3764.0,3795.2815466823,19.4,48.1,6.6,357.0,319.0,232.0,86.0,1262.0,804.0,81.92,90.09,87.18,4.57,1,21,False,16.92
28/1/24 22:00,89.99,3679.0,3644.161409078521,20.1,51.2,8.0,341.0,336.0,237.0,86.0,1330.0,806.0,89.54,81.92,87.15,4.53,1,22,True,17.91
28/1/24 23:00,83.48,3661.0,3690.1013283542366,20.1,39.7,5.1,303.0,281.0,244.0,92.0,1288.0,855.0,89.99,89.54,87.67,3.64,1,23,False,16.85
29/1/24 00:00,87.07,3652.0,3665.0221131666776,18.1,50.2,4.2,362.0,328.0,219.0,65.0,1247.0,814.0,83.48,89.99,86.85,3.26,2,0,False,16.76
29/1/24 01:00,87.13,3593.0,3566.057907190363,20.2,42.5,8.4,357.0,316.0,238.0,56.0,1244.0,917.0,87.07,83.48,85.89,2.09,2,1,False,16.98
29/1/24 02:00,85.18,3841.0,3790.5722657961896,19.4,51.8,3.4,405.0,306.0,215.0,102.0,1216.0,792.0,87.13,87.07,86.46,1.11,2,2,True,16.22
29/1/24 03:00,86.56,3642.0,3543.868715416371,19.6,42.8,5.0,404.0,308.0,234.0,121.0,1263.0,829.0,85.18,87.13,86.29,1.0,2,3,False,18.2
29/1/24 04:00,86.01,3790.0,3807.4825023649846,19.7,51.1,5.2,373.0,319.0,223.0,72.0,1344.0,854.0,86.56,85.18,85.92,0.69,2,4,False,16.2
29/1/24 05:00,91.85,3815.0,3736.759861431897,19.6,53.1,6.6,334.0,252.0,227.0,127.0,1297.0,842.0,86.01,86.56,88.14,3.22,2,5,False,15.88
29/1/24 06:00,90.32,3757.0,3761.7672099720653,21.0,51.8,5.4,353.0,311.0,226.0,102.0,1261.0,819.0,91.85,86.01,89.39,3.03,2,6,False,17.01
29/1/24 07:00,91.1,3609.0,3595.8275891958874,19.8,48.7,4.4,366.0,308.0,196.0,98.0,1327.0,824.0,90.32,91.85,91.09,0.77,2,7,False,16.68
29/1/24 08:00,90.1,3687.0,3720.9571387719097,18.9,46.3,3.9,384.0,336.0,203.0,92.0,1245.0,822.0,91.1,90.32,90.51,0.53,2,8,False,17.11
29/1/24 09:00,86.5,3639.0,3623.8977250255066,19.7,44.5,4.6,420.0,310.0,222.0,74.0,1291.0,843.0,90.1,91.1,89.23,2.42,2,9,False,16.65
29/1/24 10:00,87.8,3546.0,3529.5276106826454,20.4,54.7,3.8,450.0,322.0,195.0,123.0,1277.0,910.0,86.5,90.1,88.13,1.82,2,10,False,18.05
29/1/24 11:00,89.92,3663.0,3699.5935352144147,21.5,43.8,5.1,418.0,358.0,233.0,90.0,1324.0,853.0,87.8,86.5,88.07,1.73,2,11,False,18.59
29/1/24 12:00,86.59,3508.0,3524.752901454206,20.9,42.0,4.3,428.0,348.0,233.0,91.0,1206.0,886.0,89.92,87.8,88.1,1.69,2,12,False,19.16
29/1/24 13:00,90.54,3740.0,3755.807797859139,19.6,50.5,3.2,441.0,346.0,225.0,128.0,1241.0,866.0,86.59,89.92,89.02,2.12,2,13,True,18.69
29/1/24 14:00,88.72,3570.0,3593.463379490426,23.0,43.1,6.5,415.0,319.0,204.0,73.0,1202.0,883.0,90.54,86.59,88.62,1.98,2,14,False,16.69
29/1/24 15:00,88.52,3631.0,3554.221393839645,20.9,42.3,4.4,401.0,340.0,241.0,81.0,1270.0,766.0,88.72,90.54,89.26,1.11,2,15,False,18.23
29/1/24 16:00,90.77,3635.0,3672.8394339993492,22.0,39.8,3.5,366.0,325.0,251.0,113.0,1343.0,840.0,88.52,88.72,89.34,1.25,2,16,False,18.95
29/1/24 17:00,90.3,3576.0,3606.62343970068,20.6,44.6,4.8,426.0,327.0,223.0,121.0,1256.0,888.0,90.77,88.52,89.86,1.19,2,17,False,18.76
29/1/24 18:00,88.76,3656.0,3605.165843571175,21.4,46.5,5.1,491.0,339.0,228.0,127.0,1256.0,832.0,90.3,90.77,89.94,1.05,2,18,False,18.98
29/1/24 19:00,91.86,3546.0,3533.79597631629,21.8,48.1,2.9,439.0,320.0,224.0,112.0,1324.0,901.0,88.76,90.3,90.31,1.55,2,19,False,18.5
29/1/24 20:00,87.44,3676.0,3674.0346356186183,22.2,51.6,5.4,468.0,362.0,229.0,171.0,1333.0,893.0,91.86,88.76,89.35,2.27,2,20,False,20.73
29/1/24 21:00,90.89,3450.0,3443.275160779913,22.1,49.4,3.7,510.0,330.0,219.0,117.0,1275.0,834.0,87.44,91.86,90.06,2.32,2,21,False,19.3
29/1/24 22:00,90.89,3593.0,3609.6929983284267,22.0,45.8,7.1,519.0,346.0,220.0,119.0,1313.0,832.0,90.89,87.44,89.74,1.99,2,22,False,19.06
29/1/24 23:00,89.13,3770.0,3841.568339091559,20.9,45.7,5.6,445.0,363.0,235.0,109.0,1224.0,816.0,90.89,90.89,90.3,1.02,2,23,False,18.75
30/1/24 00:00,90.45,3472.0,3526.0883363836415,20.7,49.2,4.5,555.0,355.0,256.0,129.0,1346.0,828.0,89.13,90.89,90.16,0.92,3,0,False,21.31
30/1/24 01:00,87.33,3501.0,3435.3890403284295,21.7,53.0,4.1,568.0,307.0,200.0,140.0,1384.0,809.0,90.45,89.13,88.97,1.57,3,1,False,18.48
30/1/24 02:00,91.72,3616.0,3647.1034995153022,22.4,47.2,4.9,461.0,345.0,220.0,153.0,1302.0,859.0,87.33,90.45,89.83,2.26,3,2,False,19.86
30/1/24 03:00,89.53,3579.0,3645.4466659767704,21.3,44.2,5.7,483.0,354.0,204.0,101.0,1171.0,802.0,91.72,87.33,89.53,2.2,3,3,False,18.41
30/1/24 04:00,88.88,3593.0,3612.34042603446,22.7,41.5,5.0,589.0,355.0,245.0,128.0,1247.0,863.0,89.53,91.72,90.04,1.49,3,4,False,20.26
30/1/24 05:00,92.04,3603.0,3657.5490212592986,23.1,39.2,4.7,528.0,316.0,213.0,143.0,1305.0,863.0,88.88,89.53,90.15,1.67,3,5,False,18.65
30/1/24 06:00,88.56,3614.0,3714.6135222850385,20.9,49.7,5.1,431.0,325.0,200.0,147.0,1253.0,794.0,92.04,88.88,89.83,1.92,3,6,False,18.59
30/1/24 07:00,87.16,3659.0,3710.185477305349,21.0,49.2,4.3,478.0,359.0,231.0,137.0,1337.0,890.0,88.56,92.04,89.25,2.51,3,7,False,19.87
30/1/24 08:00,86.88,3585.0,3597.4654297820866,21.8,49.2,4.6,541.0,325.0,248.0,149.0,1302.0,859.0,87.16,88.56,87.53,0.9,3,8,False,20.14
30/1/24 09:00,91.21,3517.0,3569.2544237042375,22.3,45.6,2.5,501.0,334.0,232.0,124.0,1236.0,865.0,86.88,87.16,88.42,2.42,3,9,False,19.62
30/1/24 10:00,87.44,3606.0,3613.2443916548445,21.5,53.2,6.2,544.0,373.0,225.0,172.0,1272.0,820.0,91.21,86.88,88.51,2.35,3,10,False,21.35
30/1/24 11:00,93.51,3726.0,3727.1951521642477,23.5,43.7,5.4,572.0,341.0,228.0,162.0,1225.0,861.0,87.44,91.21,90.72,3.06,3,11,False,19.62
30/1/24 12:00,85.83,3520.0,3502.4292882143136,22.6,50.9,4.1,649.0,328.0,244.0,117.0,1260.0,875.0,93.51,87.44,88.93,4.05,3,12,False,19.57
30/1/24 13:00,93.38,3433.0,3511.1706679416056,22.3,45.8,7.3,567.0,326.0,209.0,124.0,1241.0,838.0,85.83,93.51,90.91,4.4,3,13,False,19.2
30/1/24 14:00,90.39,3638.0,3597.0785667029,20.9,43.0,5.1,641.0,350.0,221.0,126.0,1327.0,901.0,93.38,85.83,89.87,3.8,3,14,False,19.16
30/1/24 15:00,89.76,3513.0,3589.6183862339058,21.1,48.9,3.8,664.0,318.0,216.0,162.0,1373.0,842.0,90.39,93.38,91.18,1.93,3,15,False,19.81
30/1/24 16:00,88.84,3306.0,3330.9932061870186,22.8,48.0,6.0,670.0,340.0,206.0,124.0,1195.0,874.0,89.76,90.39,89.66,0.78,3,16,False,20.27
30/1/24 17:00,90.7,3606.0,3536.034691259903,20.4,47.6,5.5,617.0,352.0,218.0,144.0,1170.0,848.0,88.84,89.76,89.77,0.93,3,17,False,19.8
30/1/24 18:00,89.8,3465.0,3483.382464649571,23.6,46.2,5.5,510.0,372.0,240.0,161.0,1253.0,857.0,90.7,88.84,89.78,0.93,3,18,True,22.31
30/1/24 19:00,92.05,3508.0,3402.9986746174186,22.5,45.6,4.5,637.0,360.0,232.0,152.0,1188.0,788.0,89.8,90.7,90.85,1.13,3,19,False,21.21
30/1/24 20:00,90.03,3548.0,3579.275400841552,26.0,57.7,5.5,671.0,333.0,233.0,160.0,1266.0,849.0,92.05,89.8,90.63,1.24,3,20,False,20.46
30/1/24 21:00,90.07,3532.0,3576.2615741494496,25.1,51.6,4.7,620.0,372.0,226.0,135.0,1300.0,816.0,90.03,92.05,90.72,1.15,3,21,False,20.75
30/1/24 22:00,88.99,3582.0,3552.382202217397,22.7,49.2,5.7,716.0,343.0,232.0,169.0,1337.0,812.0,90.07,90.03,89.7,0.61,3,22,False,20.77
30/1/24 23:00,89.56,3466.0,3472.1773847977793,22.8,46.1,2.7,677.0,325.0,212.0,146.0,1271.0,889.0,88.99,90.07,89.54,0.54,3,23,False,19.71
31/1/24 00:00,90.23,3560.0,3657.7078716875144,24.0,50.6,4.5,667.0,347.0,220.0,153.0,1251.0,830.0,89.56,88.99,89.59,0.62,4,0,False,20.22
31/1/24 01:00,86.14,3481.0,3455.712664786903,24.7,48.1,7.1,698.0,380.0,227.0,166.0,1161.0,806.0,90.23,89.56,88.64,2.19,4,1,False,22.21
31/1/24 02:00,86.8,3580.0,3527.05462064717,21.5,45.6,4.1,665.0,355.0,229.0,164.0,1260.0,824.0,86.14,90.23,87.72,2.2,4,2,False,20.89
31/1/24 03:00,90.92,3566.0,3640.08317012313,21.4,43.9,4.3,528.0,353.0,230.0,164.0,1261.0,796.0,86.8,86.14,87.95,2.59,4,3,False,20.95
31/1/24 04:00,89.71,3410.0,3508.1293595265397,22.6,45.0,4.5,632.0,386.0,223.0,149.0,1289.0,877.0,90.92,86.8,89.14,2.12,4,4,False,22.23
31/1/24 05:00,88.93,3612.0,3612.1847835923923,23.9,29.5,3.5,722.0,325.0,220.0,159.0,1221.0,813.0,89.71,90.92,89.85,1.0,4,5,False,19.49
31/1/24 06:00,89.26,3449.0,3499.573151770418,23.8,46.3,2.4,626.0,329.0,273.0,167.0,1234.0,849.0,88.93,89.71,89.3,0.39,4,6,False,22.3
31/1/24 07:00,89.84,3582.0,3649.073795776544,24.5,42.8,4.7,659.0,323.0,239.0,140.0,1181.0,873.0,89.26,88.93,89.34,0.46,4,7,False,19.6
31/1/24 08:00,87.98,3538.0,3500.875788373081,22.2,53.2,5.2,623.0,364.0,232.0,159.0,1139.0,817.0,89.84,89.26,89.03,0.95,4,8,False,21.34
31/1/24 09:00,87.42,3684.0,3659.7347082316064,21.2,45.2,4.9,768.0,360.0,223.0,178.0,1197.0,848.0,87.98,89.84,88.41,1.27,4,9,False,20.66
31/1/24 10:00,89.27,3478.0,3539.5437256577366,24.4,39.2,4.8,767.0,389.0,220.0,145.0,1173.0,800.0,87.42,87.98,88.22,0.95,4,10,False,21.68
31/1/24 11:00,86.83,3465.0,3549.2507139354257,22.8,44.8,5.1,643.0,363.0,225.0,195.0,1268.0,904.0,89.27,87.42,87.84,1.27,4,11,False,22.6
31/1/24 12:00,89.51,3498.0,3526.1440430087177,21.6,39.8,6.2,699.0,351.0,231.0,198.0,1224.0,858.0,86.83,89.27,88.54,1.48,4,12,False,22.3
31/1/24 13:00,85.18,3470.0,3426.0092823248974,23.8,47.3,4.8,662.0,360.0,199.0,149.0,1222.0,824.0,89.51,86.83,87.17,2.19,4,13,False,20.4
31/1/24 14:00,90.54,3580.0,3679.353055584972,24.5,46.4,4.3,730.0,363.0,204.0,202.0,1199.0,806.0,85.18,89.51,88.41,2.84,4,14,False,21.48
31/1/24 15:00,89.32,3339.0,3312.4514551094016,23.7,49.7,4.7,729.0,328.0,218.0,173.0,1086.0,825.0,90.54,85.18,88.35,2.81,4,15,False,21.53
31/1/24 16:00,88.78,3395.0,3378.2431109414274,23.4,40.9,5.7,748.0,416.0,231.0,185.0,1322.0,818.0,89.32,90.54,89.55,0.9,4,16,True,24.51
31/1/24 17:00,90.12,3394.0,3411.116891724481,23.7,45.0,6.7,727.0,373.0,224.0,168.0,1196.0,886.0,88.78,89.32,89.41,0.67,4,17,False,22.54
31/1/24 18:00,91.37,3597.0,3674.7080210357385,23.6,37.9,4.2,861.0,368.0,250.0,197.0,1224.0,790.0,90.12,88.78,90.09,1.3,4,18,False,22.66
31/1/24 19:00,89.94,3674.0,3716.698798827611,22.6,48.2,5.1,667.0,377.0,206.0,188.0,1171.0,830.0,91.37,90.12,90.48,0.78,4,19,False,20.99
31/1/24 20:00,84.11,3493.0,3513.7432750180956,23.3,47.3,5.4,636.0,379.0,218.0,164.0,1292.0,825.0,89.94,91.37,88.47,3.85,4,20,False,21.79
31/1/24 21:00,85.1,3487.0,3510.1644265059053,24.6,47.1,3.8,705.0,363.0,252.0,158.0,1249.0,822.0,84.11,89.94,86.38,3.12,4,21,False,22.17
31/1/24 22:00,86.28,3512.0,3514.1757334321733,24.4,44.6,5.0,650.0,354.0,231.0,153.0,1200.0,822.0,85.1,84.11,85.16,1.09,4,22,False,21.01
31/1/24 23:00,87.45,3623.0,3650.9069757259253,24.3,46.6,3.2,657.0,379.0,243.0,187.0,1221.0,821.0,86.28,85.1,86.28,1.18,4,23,False,22.33
1/2/24 00:00,88.3,3415.0,3288.5219961152848,23.2,52.5,2.9,685.0,376.0,261.0,195.0,1323.0,850.0,87.45,86.28,87.34,1.01,5,0,False,24.36
1/2/24 01:00,85.67,3533.0,3518.16962704651,24.0,43.0,5.4,692.0,353.0,220.0,198.0,1235.0,841.0,88.3,87.45,87.14,1.34,5,1,False,21.82
1/2/24 02:00,87.36,3608.0,3620.066096745839,22.1,45.1,4.5,693.0,398.0,229.0,183.0,1229.0,835.0,85.67,88.3,87.11,1.33,5,2,False,22.45
1/2/24 03:00,85.33,3562.0,3504.4492958190244,24.5,38.9,5.2,770.0,376.0,227.0,163.0,1190.0,731.0,87.36,85.67,86.12,1.09,5,3,False,21.5
1/2/24 04:00,85.47,3533.0,3552.316165890578,25.8,40.0,5.0,722.0,386.0,202.0,173.0,1141.0,830.0,85.33,87.36,86.05,1.13,5,4,False,21.54
1/2/24 05:00,83.73,3616.0,3605.776438950694,22.9,44.8,3.8,741.0,400.0,227.0,210.0,1227.0,771.0,85.47,85.33,84.84,0.97,5,5,False,23.15
1/2/24 06:00,84.54,3247.0,3334.7737849157743,23.8,49.8,4.9,797.0,373.0,245.0,178.0,1250.0,840.0,83.73,85.47,84.58,0.87,5,6,True,24.51
1/2/24 07:00,83.53,3587.0,3665.6509862607427,24.8,42.9,3.5,717.0,380.0,240.0,192.0,1288.0,864.0,84.54,83.73,83.93,0.53,5,7,False,22.64
1/2/24 08:00,84.12,3456.0,3432.7097215440917,25.7,43.0,6.7,745.0,390.0,241.0,168.0,1120.0,791.0,83.53,84.54,84.06,0.51,5,8,False,23.12
1/2/24 09:00,88.02,3341.0,3333.4581144216654,24.1,42.1,3.4,779.0,360.0,227.0,197.0,1175.0,811.0,84.12,83.53,85.22,2.44,5,9,False,23.47
1/2/24 10:00,83.85,3577.0,3573.30262171958,23.8,41.4,4.8,666.0,377.0,223.0,182.0,1201.0,800.0,88.02,84.12,85.33,2.33,5,10,False,21.86
1/2/24 11:00,90.85,3666.0,3643.417026192019,22.6,45.5,3.7,646.0,379.0,252.0,212.0,1229.0,855.0,83.85,88.02,87.57,3.52,5,11,False,23.0
1/2/24 12:00,86.41,3518.0,3527.751249201406,24.7,36.5,5.7,785.0,358.0,226.0,207.0,1221.0,820.0,90.85,83.85,87.04,3.54,5,12,True,22.48
1/2/24 13:00,85.62,3629.0,3591.0858965556204,26.7,50.4,4.6,794.0,424.0,238.0,182.0,1221.0,868.0,86.41,90.85,87.63,2.82,5,13,False,23.26
1/2/24 14:00,83.36,3698.0,3641.4692332531235,24.9,40.6,4.4,875.0,351.0,236.0,190.0,1247.0,828.0,85.62,86.41,85.13,1.58,5,14,True,21.01
